Date,Rec,GDP,Inflation,PCE,CPI,WasteGenerated,WasteRecycled,WasteCombusted,WasteLandfilled
1973-01-31,-0.3489313079371186,-1.1859632570081087,1.0420603390896843,-1.3035724744934192,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1973-04-30,-0.3489313079371186,-1.1812810264637201,1.0420603390896843,-1.3035724744934192,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1973-07-31,-0.3489313079371186,-1.178714463791217,1.0420603390896843,-1.3035724744934192,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1973-10-31,-0.3489313079371186,-1.1732534266496988,1.0420603390896843,-1.3035724744934192,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1973-12-31,2.8574644947282954,-1.1732534266496988,1.0420603390896843,-1.3035724744934192,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1974-01-31,2.8574644947282954,-1.1713340684684674,2.850676224568945,-1.2815571631600813,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1974-04-30,2.8574644947282954,-1.1663366618152307,2.850676224568945,-1.2815571631600813,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1974-07-31,2.8574644947282954,-1.1624812218225027,2.850676224568945,-1.2815571631600813,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1974-10-31,2.8574644947282954,-1.1573801286616203,2.850676224568945,-1.2815571631600813,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1975-01-31,2.8574644947282954,-1.1552656185795225,2.1417520499543694,-1.2503036510896695,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1975-04-30,-0.3489313079371186,-1.1506682926195586,2.1417520499543694,-1.2503036510896695,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1975-07-31,-0.3489313079371186,-1.1432112258842075,2.1417520499543694,-1.2503036510896695,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1975-10-31,-0.3489313079371186,-1.1365203587016321,2.1417520499543694,-1.2503036510896695,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1976-01-31,-0.3489313079371186,-1.1289746567258745,0.8815049950356393,-1.2127198797168683,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1976-04-30,-0.3489313079371186,-1.1248780105273952,0.8815049950356393,-1.2127198797168683,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1976-07-31,-0.3489313079371186,-1.1204750646084392,0.8815049950356393,-1.2127198797168683,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1976-10-31,-0.3489313079371186,-1.1143368490844814,0.8815049950356393,-1.2127198797168683,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1977-01-31,-0.3489313079371186,-1.107341869117695,1.1621851274247823,-1.1620846636501907,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1977-04-30,-0.3489313079371186,-1.098689191461676,1.1621851274247823,-1.1620846636501907,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1977-07-31,-0.3489313079371186,-1.090640751431478,1.1621851274247823,-1.1620846636501907,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1977-10-31,-0.3489313079371186,-1.0847492737755897,1.1621851274247823,-1.1620846636501907,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1978-01-31,-0.3489313079371186,-1.079797792783928,1.5809701855269207,-1.0911555827126889,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1978-04-30,-0.3489313079371186,-1.0632191435285778,1.5809701855269207,-1.0911555827126889,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1978-07-31,-0.3489313079371186,-1.0550605848252474,1.5809701855269207,-1.0911555827126889,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1978-10-31,-0.3489313079371186,-1.0445252123312714,1.5809701855269207,-1.0911555827126889,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1979-01-31,-0.3489313079371186,-1.038136656926571,2.9247210007428883,-1.0410758931936752,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1979-04-30,-0.3489313079371186,-1.0298215393152945,2.9247210007428883,-1.0410758931936752,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1979-07-31,-0.3489313079371186,-1.0200037392030146,2.9247210007428883,-1.0410758931936752,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1979-10-31,-0.3489313079371186,-1.012758805285415,2.9247210007428883,-1.0410758931936752,,-0.9622626618254186,-1.2875454593979332,-1.1535660608883527,1.209792216417114
1980-01-31,-0.3489313079371186,-1.00427362121867,3.7757049225208807,-0.9937944114703007,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1980-02-29,2.8574644947282954,-1.00427362121867,3.7757049225208807,-0.9937944114703007,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1980-04-30,2.8574644947282954,-1.0033075099625677,3.7757049225208807,-0.9937944114703007,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1980-07-31,2.8574644947282954,-0.9957007024146863,3.7757049225208807,-0.9937944114703007,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1980-08-31,-0.3489313079371186,-0.9957007024146863,3.7757049225208807,-0.9937944114703007,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1980-10-31,-0.3489313079371186,-0.9790961958540797,3.7757049225208807,-0.9937944114703007,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1981-01-31,-0.3489313079371186,-0.9612599296027698,2.5836363851446262,-0.9230985145157686,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1981-04-30,-0.3489313079371186,-0.9563295461139044,2.5836363851446262,-0.9230985145157686,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1981-07-31,-0.3489313079371186,-0.9437125962251226,2.5836363851446262,-0.9230985145157686,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1981-08-31,2.8574644947282954,-0.9437125962251226,2.5836363851446262,-0.9230985145157686,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1981-10-31,2.8574644947282954,-0.9411128435787082,2.5836363851446262,-0.9230985145157686,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1982-01-31,2.8574644947282954,-0.9419510833849349,1.0248780659898036,-0.8989022471064178,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1982-04-30,2.8574644947282954,-0.9345322237125749,1.0248780659898036,-0.8989022471064178,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1982-07-31,2.8574644947282954,-0.930113326023212,1.0248780659898036,-0.8989022471064178,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1982-10-31,2.8574644947282954,-0.9254514211217615,1.0248780659898036,-0.8989022471064178,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1982-12-31,-0.3489313079371186,-0.9254514211217615,1.0248780659898036,-0.8989022471064178,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1983-01-31,-0.3489313079371186,-0.9163367853404878,-0.057608390442893,-0.8286727181178254,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1983-04-30,-0.3489313079371186,-0.9027732779786832,-0.057608390442893,-0.8286727181178254,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1983-07-31,-0.3489313079371186,-0.8885799329724209,-0.057608390442893,-0.8286727181178254,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1983-10-31,-0.3489313079371186,-0.8750045904261208,-0.057608390442893,-0.8286727181178254,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1984-01-31,-0.3489313079371186,-0.8604231285543911,0.34590551752892773,-0.7478401762565414,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1984-04-30,-0.3489313079371186,-0.8473597863808322,0.34590551752892773,-0.7478401762565414,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1984-07-31,-0.3489313079371186,-0.8377566919524986,0.34590551752892773,-0.7478401762565414,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1984-10-31,-0.3489313079371186,-0.8294847984932925,0.34590551752892773,-0.7478401762565414,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1985-01-31,-0.3489313079371186,-0.8189853174827324,0.0659596668470169,-0.6819108342480125,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1985-04-30,-0.3489313079371186,-0.8106596511200574,0.0659596668470169,-0.6819108342480125,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1985-07-31,-0.3489313079371186,-0.7988391319618389,0.0659596668470169,-0.6819108342480125,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1985-10-31,-0.3489313079371186,-0.7914651688045761,0.0659596668470169,-0.6819108342480125,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1986-01-31,-0.3489313079371186,-0.7832577256435467,-0.5450392544124887,-0.6078337695404161,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1986-04-30,-0.3489313079371186,-0.7784405482672472,-0.5450392544124887,-0.6078337695404161,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1986-07-31,-0.3489313079371186,-0.7704223394148365,-0.5450392544124887,-0.6078337695404161,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1986-10-31,-0.3489313079371186,-0.7639955769471451,-0.5450392544124887,-0.6078337695404161,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1987-01-31,-0.3489313079371186,-0.7556943528133196,0.11005992063415342,-0.5306087210627259,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1987-04-30,-0.3489313079371186,-0.7448878002224245,0.11005992063415342,-0.5306087210627259,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1987-07-31,-0.3489313079371186,-0.7348028079558273,0.11005992063415342,-0.5306087210627259,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1987-10-31,-0.3489313079371186,-0.7189232064455717,0.11005992063415342,-0.5306087210627259,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1988-01-31,-0.3489313079371186,-0.710512764141782,0.2632838779548098,-0.45031113069178474,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1988-04-30,-0.3489313079371186,-0.6955047210549743,0.2632838779548098,-0.45031113069178474,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1988-07-31,-0.3489313079371186,-0.6835667505549686,0.2632838779548098,-0.45031113069178474,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1988-10-31,-0.3489313079371186,-0.6685574210350635,0.2632838779548098,-0.45031113069178474,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1989-01-31,-0.3489313079371186,-0.6541823030321472,0.5411421071974678,-0.3604049885519941,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
1989-04-30,-0.3489313079371186,-0.6411623136539687,0.5411421071974678,-0.3604049885519941,,-0.876946574865083,-0.6437030063118409,-0.9834322256415988,0.8600272975718457
